Itemname,Brand,Category1,Category2,Category3,Category4,Price,SoldQuantity,TotalAmount
TITIZ TP-149 KUGU TEMIZLIK FIRCASI ,TITIZ,TEMIZLIK,EV GERECLERI,EV PLASTIK GERECLERI,PLASTIK,13.53,1,13.53
TITIZ TP-190 S.SABUN VE SAMP. MAK.450 ML,TITIZ,TEMIZLIK,EV GERECLERI,EV PLASTIK GERECLERI,PLASTIK,57.82,6,346.92
TITIZ TP-204 DEFNE TEKLI GIRGIR ,TITIZ,TEMIZLIK,EV GERECLERI,EV PLASTIK GERECLERI,PLASTIK,7.11,8,56.88
TITIZ TP-320 WC MATIK KUTULU 2 KAPAKLI  ,TITIZ,TEMIZLIK,EV TEMIZLEYICILER,TUVALET TEMIZLEYICILER,SET,13.35,7,93.45
TITIZ TP-336 SOFTON KLOZET FIRCA TAKIMI ,TITIZ,TEMIZLIK,EV GERECLERI,EV PLASTIK GERECLERI,PLASTIK,44.12,8,352.96
TITIZ TP-485 MIKROFIBER MUTFAK BEZI 3 LU,TITIZ,TEMIZLIK,EV TEMIZLIK GERECLERI,TEMIZLIK BEZLERI VE SETLER,TEMIZLIK BEZI,52.16,7,365.12
TITIZ TP-501 OTO FIRCASI ,TITIZ,TEMIZLIK,EV GERECLERI,EV PLASTIK GERECLERI,PLASTIK,50.76,6,304.56
TITIZ TP-525 HANIMELI SUPURGE NO3 ,TITIZ,TEMIZLIK,EV GERECLERI,EV PLASTIK GERECLERI,PLASTIK,53.89,14,639.92
TITIZ TP-550 SAPLI MINI YERSIL 28 CM ,TITIZ,TEMIZLIK,EV TEMIZLIK GERECLERI,TEMIZLIK BEZLERI VE SETLER,PASPAS,11.70,2,23.40
TITIZ TP-665 CAMEON TEMIZLIK SETI ,TITIZ,TEMIZLIK,EV TEMIZLIK GERECLERI,TEMIZLIK BEZLERI VE SETLER,SET,141.35,5,706.75
TITIZ TP-670 MANDAL DEFNE  ,TITIZ,TEMIZLIK,EV GERECLERI,EV PLASTIK GERECLERI,PLASTIK,23.28,8,186.24
TITIZ TP-681 K. MAN. SEP. MANDAL HED.,TITIZ,TEMIZLIK,EV GERECLERI,EV PLASTIK GERECLERI,PLASTIK,43.31,7,303.17
TITIZ-AP-9238 ARONI CIFT RENK SEKERLIK,TITIZ,EV,MUTFAK GERECLERI,MUTFAK ESYA-GERECLERI,SEKERLIK,111.70,150,3009.96
TIYDEM MACERA SERISI,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,36.12,134,3001.62
TO-FI-TA 1500 AYAKKABI SUNGERI  *60*  ,TOFITA,TEMIZLIK,TEMIZLIK GERECLERI,AYAKKABI BAKIM,SUNGER,14.91,7,104.37
TO-FI-TA 2002 CAM.IPI ORGULU 10M *240*  ,TOFITA,TEMIZLIK,EV GERECLERI,EV PLASTIK GERECLERI,IP,16.54,5,82.70
TOM BOGGY KALEMLIK,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,43.60,198,2924.81
TOM PIPPA KALEMLIK,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,39.77,142,5504.36
TOM SAWYER'IN MACERALARI / RESIMLI KLASIKLER,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,15.16,173,8221.76
TOMBIK OTOM.MATARA,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,86.40,164,5874.44
TOMBIK SEFFAF MATARA,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,92.84,151,4510.77
TOMBO KALEM UCU 05 2B,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,116.86,176,1695.55
TOMBO KALEM UCU 07 2B,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,8.27,145,972.30
TOMBO UC 07,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,5.55,182,818.06
TOMBO VERSATIL 05,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,8.08,175,1282.44
TOMBO VERSATIL 05,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,16.67,216,1270.80
TOMBO VERSATIL 05,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,34.56,199,963.67
TOMBO VERSATIL 07,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,609.67,197,4490.68
TOMBO VERSATIL ACTIVE 05,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,55.21,135,1219.02
TOMBO VERSATIL ACTIVE 07,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,144.44,201,5776.47
TOMBUL AMBULANS ARABASI 62,OYUNCAK,OYUNCAK,ZEKA GELISTIRICI,OYUNCAKLAR,BEBE OYUNCAK,83.39,5,416.95
TOMBUL BESIK,OYUNCAK,OYUNCAK,ZEKA GELISTIRICI,OYUNCAKLAR,BEBE OYUNCAK,17.30,5,86.50
TOMBUL DEV KAMYON,OYUNCAK,OYUNCAK,ZEKA GELISTIRICI,OYUNCAKLAR,BEBE OYUNCAK,84.14,3,252.42
TOMBUL DEV KAMYON,OYUNCAK,OYUNCAK,ZEKA GELISTIRICI,OYUNCAKLAR,BEBE OYUNCAK,717.67,3,2153.01
TOMBUL DOZER,OYUNCAK,OYUNCAK,ZEKA GELISTIRICI,OYUNCAKLAR,BEBE OYUNCAK,75.85,8,606.80
TOMBUL PUSET,OYUNCAK,OYUNCAK,ZEKA GELISTIRICI,OYUNCAKLAR,BEBE OYUNCAK,21.81,9,764.79
TOMBUL ROMORKLU TRAKTOR,OYUNCAK,OYUNCAK,ZEKA GELISTIRICI,OYUNCAKLAR,BEBE OYUNCAK,107.12,9,849.28
TOMURCUK BOYAMA / KARATAY,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,13.40,167,1361.13
TONTON HAYVANCIKLAR 660610,OYUNCAK,OYUNCAK,ZEKA GELISTIRICI,OYUNCAKLAR,BEBE OYUNCAK,246.12,4,984.48
TOONYOS CIFT BOLMELI KALEMTRAS,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,7.99,157,1017.10
TOPLU IGNE 20 GR,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,10.71,179,1614.36
TORKU  SEKER BEYAZ STICK 4 GR*175*,TORKU,CAY-KAHVE-SEKER,GUNLUK ICECEK,SEKER-TATLANDIRICI,TOZ SEKERLER,33.45,2,66.90
TORKU AYCICEK 1 LT PET *20*,TORKU,GIDA,SIVI YAG,SIVI YAGLAR,AYCICEK,34.74,2,69.48
TORKU AYCICEK 5 LT PET *4*,TORKU,GIDA,SIVI YAG,SIVI YAGLAR,AYCICEK,252.73,2,505.46
TORKU BAR COCO 150 GR 5'LI TROP.H.CEV. *16*,TORKU,SEKERLEME,CIKOLATA-GOFRET,CIKOLATA,CIKOLATA,21.97,2,43.94
TORKU BISK.100 GR DELIDOLU KAK.KRM.*24*,TORKU,GIDA,BISKUVI-CEREZ,BISKUVI,KAPLAMALI,7.76,8,62.08
TORKU BISK.102 GR TURT.MAND.JOLELI *24*,TORKU,GIDA,BISKUVI-CEREZ,BISKUVI,BISKUVI,4.29,1,4.29
TORKU BISK.102 GR TURT.PORT.JOLELI *24*,TORKU,GIDA,BISKUVI-CEREZ,BISKUVI,BISKUVI,7.41,2,14.82
TORKU BISK.131 GR TAM BUGDAYLI *24* ,TORKU,GIDA,BISKUVI-CEREZ,BISKUVI,BISKUVI,5.19,2,10.38
TORKU BISK.175 GR PETIBOR 4'LU *6*,TORKU,GIDA,BISKUVI-CEREZ,BISKUVI,BISKUVI,17.69,1,17.69
TORKU BISK.175 GR PETIBOR 4'LU *6*,TORKU,GIDA,BISKUVI-CEREZ,BISKUVI,BISKUVI,24.18,6,145.08
TORKU BISK.4X76 GR FAV.MUZ KREMA *8*,TORKU,GIDA,BISKUVI-CEREZ,BISKUVI,BISKUVI,19.13,11,162.67
TORKU BISK.57 GR KREMALI PREMIO SUT *96* ,TORKU,GIDA,BISKUVI-CEREZ,BISKUVI,KREMALI,5.17,8,27.86
TORKU BISK.76 GR KREMALI FAV.MUZ. *96* ,TORKU,GIDA,BISKUVI-CEREZ,BISKUVI,BISKUVI,5.12,1,5.12
TORKU BISK.83 GR TAM CIKOLATAM *24*,TORKU,GIDA,BISKUVI-CEREZ,BISKUVI,KAPLAMALI,7.26,6,43.56
TORKU BISK.83 GR TAM SUT.KREMALIM *24*,TORKU,GIDA,BISKUVI-CEREZ,BISKUVI,BISKUVI,10.02,8,80.16
TORKU BISK.92 GR DAVET COKODAM *24*,TORKU,GIDA,BISKUVI-CEREZ,BISKUVI,KAPLAMALI,4.71,1,4.71
TORKU CIK.35 GR BOL SUTLU*144*,TORKU,SEKERLEME,CIKOLATA-GOFRET,CIKOLATA,BATON CIKOLATA,9.98,5,49.90
TORKU CIK.70 GR ANT.FISTIKLI *48*,TORKU,SEKERLEME,CIKOLATA-GOFRET,CIKOLATA,BATON CIKOLATA,31.20,16,494.72
TORKU CIK.75 GR DREAM BITTER A.FIS. *36*,TORKU,SEKERLEME,CIKOLATA-GOFRET,CIKOLATA,BATON CIKOLATA,19.41,7,135.87
TORKU GOFRET 142 GR CILEK KREMALI *19*,TORKU,SEKERLEME,CIKOLATA-GOFRET,GOFRET,CILEKLI,9.92,6,59.52
TORKU GOFRET 142 GR KAR.&FIND.KRM *19*,TORKU,SEKERLEME,CIKOLATA-GOFRET,GOFRET,WAFER,15.52,7,108.64
TORKU GOFRET 38 GR 1 DAHA SUT.CIK. *144*,TORKU,SEKERLEME,CIKOLATA-GOFRET,GOFRET,WAFER,3.54,7,24.78
TORKU GOFRET 5X35 GR NO1 SUTLU *16*,TORKU,SEKERLEME,CIKOLATA-GOFRET,GOFRET,SUTLU,24.32,8,194.56
TORKU HELVA 500 GR KAKAOLU *12*,TORKU,KAHVALTILIK,GELENEKSEL,HELVA-TAHIN-PEKMEZ,HELVA,37.25,3,111.75
TORKU KAVURMA 150 GR DILIMLI *18*,TORKU,ET,ISLENMIS ET,KAVURMA ,PAKET,72.89,6,437.34
TORKU KEK 38 GR ENJOY CIK.SOS.MOZAIK *144*,TORKU,GIDA,BISKUVI-CEREZ,KEK,MINI KEK,2.77,15,41.71
TORKU KEK 55 GR FAV.AHUDUDU SOS. *144*,TORKU,GIDA,BISKUVI-CEREZ,KEK,MINI KEK,3.51,4,12.42
TORKU LIMONATA 1 LT CAM *12*,TORKU,SOGUK ICECEKLER,GAZSIZ ICECEK,LIMONATA,LIMONATALAR,13.10,2,26.20
TORKU PASTIRMA 120 GR *12*,TORKU,ET,ISLENMIS ET,PASTIRMA,PAKET,87.58,6,525.48
TORKU PEYNIR 200 GR SUZME *24*,TORKU,KAHVALTILIK,SUT-YOGURT-PEYNIR,PEYNIRLER,SUZME PEYNIRLER,18.13,2,36.26
TORKU PEYNIR 450 GR KREMPARE *12*,TORKU,KAHVALTILIK,SUT-YOGURT-PEYNIR,PEYNIRLER,KREM PEYNIRLER,53.31,8,426.48
TORKU PEYNIR 450 GR SUZME *12*,TORKU,KAHVALTILIK,SUT-YOGURT-PEYNIR,PEYNIRLER,SUZME PEYNIRLER,49.18,3,147.54
TORKU PEYNIR 500 GR LOR *12*,TORKU,KAHVALTILIK,SUT-YOGURT-PEYNIR,PEYNIRLER,LOR PEYNIRLER,37.86,3,113.58
TORKU PEYNIR KREM 450 GR *12*,TORKU,KAHVALTILIK,SUT-YOGURT-PEYNIR,PEYNIRLER,KREM PEYNIRLER,22.33,8,178.64
TORKU SALAM 250 GR FISTIKLI *16* ,TORKU,ET,ISLENMIS ET,SALAM ,DANA SALAM,57.06,2,114.12
TORKU SEKER 750 GR KUP SARGILI *16*,TORKU,CAY-KAHVE-SEKER,GUNLUK ICECEK,SEKER-TATLANDIRICI,KUP SEKERLER,29.89,4,119.56
TORKU SEKER MEV.450 GR KAK&PORT. *20*,TORKU,SEKERLEME,SAKIZ-SEKERLEME,SEKERLEMELER GELENEKSEL,GELENEKSEL SEKERLEME,17.65,2,35.30
TORKU SEKO 80 GR KOLA *48*,TORKU,SEKERLEME,SAKIZ-SEKERLEME,SEKERLEMELER,YUMUSAK SEKER,9.72,3,29.16
TORKU SEKO 80 GR VISNE *48*,TORKU,SEKERLEME,SAKIZ-SEKERLEME,SEKERLEMELER,YUMUSAK SEKER,4.96,16,74.88
TORKU SUT 1000 ML *12*,TORKU,KAHVALTILIK,SUT-YOGURT-PEYNIR,SUT,SADE,20.43,5,102.15
TORKU SUT 180 ML CILEK *27*,TORKU,KAHVALTILIK,SUT-YOGURT-PEYNIR,SUT,MEYVELI,4.53,2,9.06
TORKU SUT 180 ML KAKAOLU *27*,TORKU,KAHVALTILIK,SUT-YOGURT-PEYNIR,SUT,MEYVELI,8.95,10,80.20
TORKU SUT 180 ML MINIKI CIKOLATALI *27*,TORKU,KAHVALTILIK,SUT-YOGURT-PEYNIR,SUT,MEYVELI,7.41,4,29.64
TORKU SUT 180 ML MUZ *27*,TORKU,KAHVALTILIK,SUT-YOGURT-PEYNIR,SUT,MEYVELI,4.17,6,25.02
TORKU SUT 230 ML COCO TROPICO *10*,TORKU,KAHVALTILIK,SUT-YOGURT-PEYNIR,SUT,MEYVELI,17.37,5,86.85
TORKU SUT 230 ML MACCHIATO *10*,TORKU,KAHVALTILIK,SUT-YOGURT-PEYNIR,SUT,MEYVELI,14.25,4,57.00
TORKU TAHIN 600 GR CAM *12*,TORKU,KAHVALTILIK,GELENEKSEL,HELVA-TAHIN-PEKMEZ,TAHIN,85.81,5,429.05
TORKU YESIL SERBET 1 LT CAM *12*,TORKU,SOGUK ICECEKLER,GAZSIZ ICECEK,MEYVE SUYU,SERBET,16.62,1,16.62
TORKU YOGURT 1500 GR *4*,TORKU,KAHVALTILIK,SUT-YOGURT-PEYNIR,YOGURT,SADE,46.91,1,46.91
TORKU YOGURT 2000 GR TAM YAGLI*4*,TORKU,KAHVALTILIK,SUT-YOGURT-PEYNIR,YOGURT,SADE,50.89,2,101.78
TORUNOGLU BEZ TULUM 1000 GR,TORUNOGLU,KAHVALTILIK,SUT-YOGURT-PEYNIR,PEYNIRLER,TULUM PEYNIRLER,198.40,4,793.60
TORUNOGLU C.OTLU TULUM PEY. 500 GR *12*,TORUNOGLU,KAHVALTILIK,SUT-YOGURT-PEYNIR,PEYNIRLER,TULUM PEYNIRLER,79.80,10,797.50
TORUNOGLU KASAR 1000 GR BER SUT,TORUNOGLU,KAHVALTILIK,SUT-YOGURT-PEYNIR,PEYNIRLER,KASAR PEYNIRLER,116.84,7,817.88
TORUNOGLU KASAR 500 GR BER SUT,TORUNOGLU,KAHVALTILIK,SUT-YOGURT-PEYNIR,PEYNIRLER,KASAR PEYNIRLER,32.70,7,228.90
TORUNOGLU MISKET PEYNIR KG,TORUNOGLU,KAHVALTILIK,SUT-YOGURT-PEYNIR,PEYNIRLER,OZEL PEYNIRLER,299.77,1,299.77
TORUNOGLU PEYNIR 1.SINIF YAGLI KG,TORUNOGLU,KAHVALTILIK,SUT-YOGURT-PEYNIR,PEYNIRLER,BEYAZ PEYNIRLER,97.72,2,195.44
TORUNOGLU PEYNIR 1000 GR TENEKE,TORUNOGLU,KAHVALTILIK,SUT-YOGURT-PEYNIR,PEYNIRLER,BEYAZ PEYNIRLER,166.68,6,1000.08
TORUNOGLU PEYNIR 250 GR ORGU,TORUNOGLU,KAHVALTILIK,SUT-YOGURT-PEYNIR,PEYNIRLER,ORGU PEYNIRLER,75.29,8,427.96
TORUNOGLU PEYNIR NATUREL KG,TORUNOGLU,KAHVALTILIK,SUT-YOGURT-PEYNIR,PEYNIRLER,OZEL PEYNIRLER,166.99,5,834.95
TOTAL 12 LI SULU BOYA   TAM BOY ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,4.23,189,4557.53
TOTAL 20 CM CETVEL  ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,20.37,169,1464.84
TOTAL 66 MT CAMBANT ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,37.97,154,1567.13
TOTAL 6LI PARMAK BOYASI ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,107.39,195,5894.55
TOTAL ATAS ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,14.85,246,2595.92
TOTAL ATAS 3 NO   ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,7.56,197,1746.95
TOTAL BANT MAKINASI B251,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,37.85,196,4008.85
TOTAL BANT MAKINASI SIYAH ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,6.85,231,5027.48
TOTAL BONCUK TOT-613,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,8.21,147,957.41
TOTAL BONCUK TOT-615 ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,42.86,142,1696.84
TOTAL COK AMACLI YAPISTIRICI,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,31.68,147,651.82
TOTAL DELGE PUNC D-204    ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,49.68,187,6707.30
TOTAL DELGEC PUNCH D-202    ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,12.28,171,3125.19
TOTAL DELGEÇ 596,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,20.66,152,2466.76
TOTAL DELGEÇ TOT572,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,36.88,144,2864.53
TOTAL ECO GLUE STICK 21 GR ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,15.30,152,825.74
TOTAL ECO GLUE STICK 40 GR ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,13.05,183,976.54
TOTAL ECO GLUE STICK 9 GR ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,63.68,141,1031.00
TOTAL FLUT,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,6.95,204,1145.18
TOTAL G-201 TAHTA KALEMİ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,80.18,196,2727.72
TOTAL GRAPON KAGIT BEYAZ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,5.65,153,1065.77
TOTAL GRAPON KAGIT MAVİ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,8.70,139,897.47
TOTAL GRAPON KAGIT PEMBE,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,155.15,180,1928.43
TOTAL GRAPON KAGIT SARI,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,130.66,191,2116.04
TOTAL GUAJ BOYA 6RENK ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,56.15,153,3788.13
TOTAL IGNE UCLU JEL KALEM,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,69.16,146,1007.10
TOTAL IMZA KALEM,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,8.51,143,878.59
TOTAL KREPON KAGIDI FOSFORLU ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,23.13,163,1871.27
TOTAL L J-120 MAKET BICAGI ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,17.21,161,731.44
TOTAL MELODIKA 37K HORT.,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,4.42,209,1029.00
TOTAL METAL ISTAMPA NO 3,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,192.44,192,4275.77
TOTAL PARMAK BOYASI 4 LÜ ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,10.32,152,8923.58
TOTAL SEKILLI SIM 12 LI TOT-307 ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,6.17,172,1096.20
TOTAL SINO 13 TUSLU  MELODIKA  ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,64.66,209,6667.09
TOTAL SIVI YAPISTIRICI ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,22.22,188,3419.98
TOTAL STICK YAPISTIRICI 21GR ECO ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,451.30,172,5906.08
TOTAL STICK YAPIŞTIRICI 8GR ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,43.65,139,1145.61
TOTAL SULU BOYA 12 'LI 302,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,166.82,199,3532.15
TOTAL SULU BOYA 8 'LI 301,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,18.55,167,2400.50
TOTAL TAHTA SILGISI  ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,11.86,120,2031.38
TOTAL TUTKAL 40GR     ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,104.78,200,1584.59
TOTAL TUZLUK SIM TOT 606 ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,91.03,168,1481.03
TOTAL TUZLUK SIM TOT-308 ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,2.37,170,2077.32
TOTAL ÇELIK CETVEL  ,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,16.85,173,2586.96
TOYBOX BEYOGLU 27 GR SUT.CIKOLATA *50*,TOYBOX,SEKERLEME,CIKOLATA-GOFRET,CIKOLATA,CIKOLATA,15.42,5,77.10
"TOYBOX BIG SUPRIZ OYUNCAK 12,5 GR 12'LI",TOYBOX,SEKERLEME,CIKOLATA-GOFRET,CIKOLATA,CIKOLATA,61.13,9,476.17
TOYBOX CRAZY BARSUTLU CIKOLATA 50 GR *24*,TOYBOX,SEKERLEME,CIKOLATA-GOFRET,CIKOLATA,CIKOLATA,8.11,7,56.77
TOYBOX EVEREST CIK.GOFRET 26 GR,TOYBOX,SEKERLEME,CIKOLATA-GOFRET,GOFRET,WAFER,8.13,4,32.52
TOYBOX GLXY MISKET SAKIZ *144*,TOYBOX,SEKERLEME,SAKIZ-SEKERLEME,SAKIZ,SAKIZLAR,6.06,6,36.36
TOYBOX GLXY MISKET SAKIZ 28'LI *156*,TOYBOX,SEKERLEME,SAKIZ-SEKERLEME,SAKIZ,SAKIZLAR,8.75,1,8.75
TOYBOX JELLY 10 GR AYICIK KURE *540*,TOYBOX,SEKERLEME,SAKIZ-SEKERLEME,SEKERLEMELER,YUMUSAK SEKER,1.91,2,3.82
TOYBOX JELLY 80 GR BOGURTLEN *24*,TOYBOX,SEKERLEME,SAKIZ-SEKERLEME,SEKERLEMELER,YUMUSAK SEKER,5.61,2,11.22
TOYBOX JELLY 80 GR SOLUCAN *24*,TOYBOX,SEKERLEME,SAKIZ-SEKERLEME,SEKERLEMELER,YUMUSAK SEKER,10.00,8,80.00
TOYBOX METRE SAKIZ 35 GR *12*,TOYBOX,SEKERLEME,SAKIZ-SEKERLEME,SAKIZ,SAKIZLAR,7.70,4,30.80
TOYBOX OYUNCAKLI LOLIPOP *72*,TOYBOX,SEKERLEME,SAKIZ-SEKERLEME,SEKERLEMELER,YUMUSAK SEKER,16.13,3,48.39
TOYBOX OYUNCAKLI SAKIZ *480*,TOYBOX,SEKERLEME,SAKIZ-SEKERLEME,SAKIZ,SAKIZLAR,7.46,4,29.84
TOYBOX OYUNCAKLI YUMURTA 20 GR *288*,TOYBOX,SEKERLEME,SAKIZ-SEKERLEME,SAKIZ,SAKIZLAR,22.93,1,22.93
TOYBOX OYUNCAKLI YUMURTA 3'LU *36*,TOYBOX,SEKERLEME,CIKOLATA-GOFRET,CIKOLATA,CIKOLATA,219.63,1,219.63
TOYBOX SOUR BELT 80 GR K.MEY.SEKER *36*,TOYBOX,SEKERLEME,SAKIZ-SEKERLEME,SEKERLEMELER,YUMUSAK SEKER,11.77,7,82.39
TOYBOX SOUR ROPE C. K.MEY.SEKER 80 GR,TOYBOX,SEKERLEME,SAKIZ-SEKERLEME,SEKERLEMELER,YUMUSAK SEKER,10.41,14,142.54
TRANSFORMERS A4 HAZIRKAP,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,59.18,175,832.65
TRATTO FOSFORLU KALEM PEMBE,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,52.64,231,2762.20
TRATTO FOSFORLU KALEM SARI,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,27.91,207,2545.18
TRATTO FOSFORLU KALEM TURUNCU,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,21.94,222,5403.84
TRIO 3 LU FILE MASA SETI,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,19.96,230,1425.38
TRIX SAYI FASULYESI*24,KIRTASIYELER,EV,KITAP-DERGI-KIRTASIYE,KIRTASIYE,KIRTASIYE GERECLERI,26.03,166,582.93
