Itemname,Brand,Category1,Category2,Category3,Category4,Price,SoldQuantity,TotalAmount
TEKINAY GUL SERBETI 1 LT *12*,TEKINAY,SOGUK ICECEKLER,GAZSIZ ICECEK,MEYVE SUYU,SERBET,25.83,4,103.32
TEKINAY LIMON SOSU 1 LT *12*,TEKINAY,GIDA,HAZIR YEMEK-KONSERVE-SALCA,SIRKE-SALATA SOSLARI,LIMON SOSU,19.90,6,119.40
TEKINAY OSMANLI SERBETI 1 LT *12*,TEKINAY,SOGUK ICECEKLER,GAZSIZ ICECEK,MEYVE SUYU,SERBET,12.94,6,77.64
TEKINAY SALGAM 1 LT TATLI *12*,TEKINAY,SOGUK ICECEKLER,GAZSIZ ICECEK,SALGAM SUYU,TATLI,19.00,1,19.00
TEKINAY SALGAM 2 LT ACI *9*,TEKINAY,SOGUK ICECEKLER,GAZSIZ ICECEK,SALGAM SUYU,ACI,41.32,1,41.32
TEKINAY SALGAM 2 LT TATLI *9*,TEKINAY,SOGUK ICECEKLER,GAZSIZ ICECEK,SALGAM SUYU,TATLI,39.38,7,275.66
TEKNEDE UC ADAM / RESIMLI KLASIKLER,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,81.70,151,6472.04
TENIS RAKETI ALTIS ****,OYUNCAK,OYUNCAK,ZEKA GELISTIRICI,OYUNCAKLAR,BEBE OYUNCAK,210.45,8,1683.60
TENIS RAKETI ALTIS *****,OYUNCAK,OYUNCAK,ZEKA GELISTIRICI,OYUNCAKLAR,BEBE OYUNCAK,179.65,4,718.60
TERKEDILMIS KOY,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,69.56,245,5273.06
TEROR DEVLETI,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,4.91,160,2309.49
TESKILATI MAHSUSA MIT VE ISTIHBARAT,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,97.84,158,11666.25
TILLO  932 SIVI SABUNLUK,TILLO,TEMIZLIK,EV GERECLERI,EV PLASTIK GERECLERI,PLASTIK,17.28,6,103.68
TILLO  935 SIVI SABUNLUK,TILLO,TEMIZLIK,EV GERECLERI,EV PLASTIK GERECLERI,PLASTIK,24.00,4,96.00
TILLO 1025 BUL.SUNG.OLUKLU*144*,TILLO,TEMIZLIK,BULASIK YIKAMA,BULASIK SUNGERLERI,SUNGERLER,3.23,2,6.46
TILLO 1081 BUL.SUNG.FIBER *144*,TILLO,TEMIZLIK,BULASIK YIKAMA,BULASIK SUNGERLERI,SUNGERLER,2.03,3,6.09
TILLO 1082 BULASIK SUNGERI EKO 10 LU,TILLO,TEMIZLIK,BULASIK YIKAMA,BULASIK SUNGERLERI,SUNGERLER,9.89,2,19.78
TILLO 1213 BUL.TELI (ALM) 6 LI*150*,TILLO,TEMIZLIK,BULASIK YIKAMA,BULASIK SUNGERLERI,SUNGERLER,9.73,5,48.65
TILLO 1278 CAM.IP.CELIK PVC KAP.10M,TILLO,TEMIZLIK,EV GERECLERI,EV PLASTIK GERECLERI,PLASTIK,7.35,7,51.45
TILLO 1501 MANDAL PLAS.BUYUK *72*,TILLO,TEMIZLIK,EV GERECLERI,EV PLASTIK GERECLERI,PLASTIK,21.13,6,126.78
TILLO 1612 HALI FIRC.PLS.,TILLO,TEMIZLIK,EV TEMIZLIK GERECLERI,TEMIZLIK BEZLERI VE SETLER,PASPAS,6.18,8,49.44
TILLO 1622 GIRGIR UCLU,TILLO,TEMIZLIK,EV GERECLERI,EV PLASTIK GERECLERI,PLASTIK,123.63,5,618.15
TILLO 1655 ELBISE ASKISI 6 LI *24*,TILLO,TEMIZLIK,EV GERECLERI,EV PLASTIK GERECLERI,PLASTIK,34.90,2,69.80
TILLO 1656 LUX ASKI 6'LI *24*,TILLO,TEMIZLIK,EV GERECLERI,EV PLASTIK GERECLERI,PLASTIK,47.82,7,334.74
TILLO 1704 YER CEKCEK CIFT LASTIK,TILLO,TEMIZLIK,EV TEMIZLIK GERECLERI,TEMIZLIK BEZLERI VE SETLER,PASPAS,14.43,2,28.86
TILLO 1802 KORUKLU POMPA BUYUK *96*,TILLO,DETERJAN,EV TEMIZLEYICILER,LEKE CIKARICI VE KORUYUCULAR,LAVABO ACICI,7.38,4,29.52
TILLO 1940 SABUN KURUTAN *48*,TILLO,TEMIZLIK,EV GERECLERI,EV PLASTIK GERECLERI,PLASTIK,8.11,7,56.77
TIMUR ,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,60.79,164,7816.97
TIMUR 310 GR BADEMLI HELVA,TIMUR,KAHVALTILIK,GELENEKSEL,HELVA-TAHIN-PEKMEZ,HELVA,13.22,1,13.22
TIMUR 310 GR HELVA FISTIKLI *12,TIMUR,KAHVALTILIK,GELENEKSEL,HELVA-TAHIN-PEKMEZ,HELVA,34.38,6,206.28
TIMUR 900 GR FISTIKLI HELVA*12*,TIMUR,KAHVALTILIK,GELENEKSEL,HELVA-TAHIN-PEKMEZ,HELVA,85.72,5,428.60
TIMUR 900 GR KAKAOLU HELVA*12*,TIMUR,KAHVALTILIK,GELENEKSEL,HELVA-TAHIN-PEKMEZ,HELVA,40.74,4,162.96
TIMUR 900 GR SADE HELVA*12*,TIMUR,KAHVALTILIK,GELENEKSEL,HELVA-TAHIN-PEKMEZ,HELVA,41.97,3,125.91
TIMUR TAHIN 700 GR PET *12*,TIMUR,KAHVALTILIK,GELENEKSEL,HELVA-TAHIN-PEKMEZ,TAHIN,62.78,1,62.78
"TITIZ ARONI AP-9091 PAPATYA ERZ.KB. 1,7 LT",TITIZ,EV,MUTFAK GERECLERI,MUTFAK ESYA-GERECLERI,SAKLAMA KABI,33.58,209,6195.72
TITIZ TP-108 PETEK LAVABO FIRCASI,TITIZ,TEMIZLIK,EV GERECLERI,EV PLASTIK GERECLERI,PLASTIK,13.59,5,67.95
TITIZ TP-114 PRATIK FARAS ,TITIZ,TEMIZLIK,EV GERECLERI,EV PLASTIK GERECLERI,PLASTIK,11.51,5,57.55
TITIZ TP-117 LAVABO & KUVET FIRCASI ,TITIZ,TEMIZLIK,EV TEMIZLEYICILER,TUVALET TEMIZLEYICILER,FIRCALAR,32.96,1,32.96
TITIZ TP-118 WC FIRCA TAKIMI PVC,TITIZ,TEMIZLIK,EV TEMIZLEYICILER,TUVALET TEMIZLEYICILER,FIRCALAR,29.83,14,410.58
TITIZ TP-124 LAVABO FIRCASI CAKMALI ,TITIZ,TEMIZLIK,EV GERECLERI,EV PLASTIK GERECLERI,PLASTIK,6.25,7,43.75
TITIZ TP-126 ELBISE ASKISI BUYUK BOY 6 LI ,TITIZ,TEMIZLIK,EV GERECLERI,EV PLASTIK GERECLERI,PLASTIK,69.96,3,209.88
TITIZ TP-127 ELBISE ASKISI 6 LI ,TITIZ,TEMIZLIK,EV GERECLERI,EV PLASTIK GERECLERI,PLASTIK,30.70,20,573.91
TITIZ TP-142 ASKI ELBISE KIRSTAL BUYUK,TITIZ,TEMIZLIK,EV GERECLERI,EV PLASTIK GERECLERI,PLASTIK,80.40,2,160.80
TITIZ TP-144 KLOZET FIRCA SETI,TITIZ,TEMIZLIK,EV GERECLERI,EV PLASTIK GERECLERI,PLASTIK,42.03,3,126.09
TITIZ TP-149 KUGU TEMIZLIK FIRCASI ,TITIZ,TEMIZLIK,EV GERECLERI,EV PLASTIK GERECLERI,PLASTIK,13.53,1,13.53
TITIZ TP-190 S.SABUN VE SAMP. MAK.450 ML,TITIZ,TEMIZLIK,EV GERECLERI,EV PLASTIK GERECLERI,PLASTIK,57.82,6,346.92
TITIZ TP-204 DEFNE TEKLI GIRGIR ,TITIZ,TEMIZLIK,EV GERECLERI,EV PLASTIK GERECLERI,PLASTIK,7.11,8,56.88
TITIZ TP-320 WC MATIK KUTULU 2 KAPAKLI  ,TITIZ,TEMIZLIK,EV TEMIZLEYICILER,TUVALET TEMIZLEYICILER,SET,13.35,7,93.45
TITIZ TP-336 SOFTON KLOZET FIRCA TAKIMI ,TITIZ,TEMIZLIK,EV GERECLERI,EV PLASTIK GERECLERI,PLASTIK,44.12,8,352.96
TITIZ TP-485 MIKROFIBER MUTFAK BEZI 3 LU,TITIZ,TEMIZLIK,EV TEMIZLIK GERECLERI,TEMIZLIK BEZLERI VE SETLER,TEMIZLIK BEZI,52.16,7,365.12
TITIZ TP-501 OTO FIRCASI ,TITIZ,TEMIZLIK,EV GERECLERI,EV PLASTIK GERECLERI,PLASTIK,50.76,6,304.56
TITIZ TP-525 HANIMELI SUPURGE NO3 ,TITIZ,TEMIZLIK,EV GERECLERI,EV PLASTIK GERECLERI,PLASTIK,53.89,14,639.92
TITIZ TP-550 SAPLI MINI YERSIL 28 CM ,TITIZ,TEMIZLIK,EV TEMIZLIK GERECLERI,TEMIZLIK BEZLERI VE SETLER,PASPAS,11.70,2,23.40
TITIZ TP-665 CAMEON TEMIZLIK SETI ,TITIZ,TEMIZLIK,EV TEMIZLIK GERECLERI,TEMIZLIK BEZLERI VE SETLER,SET,141.35,5,706.75
TITIZ TP-670 MANDAL DEFNE  ,TITIZ,TEMIZLIK,EV GERECLERI,EV PLASTIK GERECLERI,PLASTIK,23.28,8,186.24
TITIZ TP-681 K. MAN. SEP. MANDAL HED.,TITIZ,TEMIZLIK,EV GERECLERI,EV PLASTIK GERECLERI,PLASTIK,43.31,7,303.17
TITIZ-AP-9238 ARONI CIFT RENK SEKERLIK,TITIZ,EV,MUTFAK GERECLERI,MUTFAK ESYA-GERECLERI,SEKERLIK,111.70,150,3009.96
TIYDEM MACERA SERISI,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,36.12,134,3001.62
TO-FI-TA 1500 AYAKKABI SUNGERI  *60*  ,TOFITA,TEMIZLIK,TEMIZLIK GERECLERI,AYAKKABI BAKIM,SUNGER,14.91,7,104.37
TO-FI-TA 1501 PAM.CUBUK 200'LU KARE *144* ,TOFITA,KOZMETIK,SAGLIK URUNLERI,PAMUK-KULAK CUBUGU,PAMUK,34.49,8,275.92
TO-FI-TA 1508 KURDAN JAPON 800'LU *24* ,TOFITA,KOZMETIK,AGIZ BAKIM URUNLERI,AGIZ BAKIM,KURDAN,31.60,2,63.20
TO-FI-TA 2002 CAM.IPI ORGULU 10M *240*  ,TOFITA,TEMIZLIK,EV GERECLERI,EV PLASTIK GERECLERI,IP,16.54,5,82.70
TOM SAWYER'IN MACERALARI / RESIMLI KLASIKLER,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,15.16,173,8221.76
TOMBUL AMBULANS ARABASI 62,OYUNCAK,OYUNCAK,ZEKA GELISTIRICI,OYUNCAKLAR,BEBE OYUNCAK,83.39,5,416.95
TOMBUL BESIK,OYUNCAK,OYUNCAK,ZEKA GELISTIRICI,OYUNCAKLAR,BEBE OYUNCAK,17.30,5,86.50
TOMBUL DEV KAMYON,OYUNCAK,OYUNCAK,ZEKA GELISTIRICI,OYUNCAKLAR,BEBE OYUNCAK,84.14,3,252.42
TOMBUL DEV KAMYON,OYUNCAK,OYUNCAK,ZEKA GELISTIRICI,OYUNCAKLAR,BEBE OYUNCAK,717.67,3,2153.01
TOMBUL DOZER,OYUNCAK,OYUNCAK,ZEKA GELISTIRICI,OYUNCAKLAR,BEBE OYUNCAK,75.85,8,606.80
TOMBUL PUSET,OYUNCAK,OYUNCAK,ZEKA GELISTIRICI,OYUNCAKLAR,BEBE OYUNCAK,21.81,9,764.79
TOMBUL ROMORKLU TRAKTOR,OYUNCAK,OYUNCAK,ZEKA GELISTIRICI,OYUNCAKLAR,BEBE OYUNCAK,107.12,9,849.28
TOMURCUK BOYAMA / KARATAY,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,13.40,167,1361.13
TONTON HAYVANCIKLAR 660610,OYUNCAK,OYUNCAK,ZEKA GELISTIRICI,OYUNCAKLAR,BEBE OYUNCAK,246.12,4,984.48
TORKU  SEKER BEYAZ STICK 4 GR*175*,TORKU,CAY-KAHVE-SEKER,GUNLUK ICECEK,SEKER-TATLANDIRICI,TOZ SEKERLER,33.45,2,66.90
TORKU AYCICEK 1 LT PET *20*,TORKU,GIDA,SIVI YAG,SIVI YAGLAR,AYCICEK,34.74,2,69.48
TORKU AYCICEK 5 LT PET *4*,TORKU,GIDA,SIVI YAG,SIVI YAGLAR,AYCICEK,252.73,2,505.46
TORKU BAR COCO 150 GR 5'LI TROP.H.CEV. *16*,TORKU,SEKERLEME,CIKOLATA-GOFRET,CIKOLATA,CIKOLATA,21.97,2,43.94
TORKU BISK.100 GR DELIDOLU KAK.KRM.*24*,TORKU,GIDA,BISKUVI-CEREZ,BISKUVI,KAPLAMALI,7.76,8,62.08
TORKU BISK.102 GR TURT.MAND.JOLELI *24*,TORKU,GIDA,BISKUVI-CEREZ,BISKUVI,BISKUVI,4.29,1,4.29
TORKU BISK.102 GR TURT.PORT.JOLELI *24*,TORKU,GIDA,BISKUVI-CEREZ,BISKUVI,BISKUVI,7.41,2,14.82
TORKU BISK.131 GR TAM BUGDAYLI *24* ,TORKU,GIDA,BISKUVI-CEREZ,BISKUVI,BISKUVI,5.19,2,10.38
TORKU BISK.175 GR PETIBOR 4'LU *6*,TORKU,GIDA,BISKUVI-CEREZ,BISKUVI,BISKUVI,17.69,1,17.69
TORKU BISK.175 GR PETIBOR 4'LU *6*,TORKU,GIDA,BISKUVI-CEREZ,BISKUVI,BISKUVI,24.18,6,145.08
TORKU BISK.4X76 GR FAV.MUZ KREMA *8*,TORKU,GIDA,BISKUVI-CEREZ,BISKUVI,BISKUVI,19.13,11,162.67
TORKU BISK.57 GR KREMALI PREMIO SUT *96* ,TORKU,GIDA,BISKUVI-CEREZ,BISKUVI,KREMALI,5.17,8,27.86
TORKU BISK.76 GR KREMALI FAV.MUZ. *96* ,TORKU,GIDA,BISKUVI-CEREZ,BISKUVI,BISKUVI,5.12,1,5.12
TORKU BISK.83 GR TAM CIKOLATAM *24*,TORKU,GIDA,BISKUVI-CEREZ,BISKUVI,KAPLAMALI,7.26,6,43.56
TORKU BISK.83 GR TAM SUT.KREMALIM *24*,TORKU,GIDA,BISKUVI-CEREZ,BISKUVI,BISKUVI,10.02,8,80.16
TORKU BISK.92 GR DAVET COKODAM *24*,TORKU,GIDA,BISKUVI-CEREZ,BISKUVI,KAPLAMALI,4.71,1,4.71
TORKU CIK.35 GR BOL SUTLU*144*,TORKU,SEKERLEME,CIKOLATA-GOFRET,CIKOLATA,BATON CIKOLATA,9.98,5,49.90
TORKU CIK.70 GR ANT.FISTIKLI *48*,TORKU,SEKERLEME,CIKOLATA-GOFRET,CIKOLATA,BATON CIKOLATA,31.20,16,494.72
TORKU CIK.75 GR DREAM BITTER A.FIS. *36*,TORKU,SEKERLEME,CIKOLATA-GOFRET,CIKOLATA,BATON CIKOLATA,19.41,7,135.87
TORKU GOFRET 142 GR CILEK KREMALI *19*,TORKU,SEKERLEME,CIKOLATA-GOFRET,GOFRET,CILEKLI,9.92,6,59.52
TORKU GOFRET 142 GR KAR.&FIND.KRM *19*,TORKU,SEKERLEME,CIKOLATA-GOFRET,GOFRET,WAFER,15.52,7,108.64
TORKU GOFRET 38 GR 1 DAHA SUT.CIK. *144*,TORKU,SEKERLEME,CIKOLATA-GOFRET,GOFRET,WAFER,3.54,7,24.78
TORKU GOFRET 5X35 GR NO1 SUTLU *16*,TORKU,SEKERLEME,CIKOLATA-GOFRET,GOFRET,SUTLU,24.32,8,194.56
TORKU HELVA 500 GR KAKAOLU *12*,TORKU,KAHVALTILIK,GELENEKSEL,HELVA-TAHIN-PEKMEZ,HELVA,37.25,3,111.75
TORKU KAVURMA 150 GR DILIMLI *18*,TORKU,ET,ISLENMIS ET,KAVURMA ,PAKET,72.89,6,437.34
TORKU KEK 38 GR ENJOY CIK.SOS.MOZAIK *144*,TORKU,GIDA,BISKUVI-CEREZ,KEK,MINI KEK,2.77,15,41.71
TORKU KEK 55 GR FAV.AHUDUDU SOS. *144*,TORKU,GIDA,BISKUVI-CEREZ,KEK,MINI KEK,3.51,4,12.42
TORKU LIMONATA 1 LT CAM *12*,TORKU,SOGUK ICECEKLER,GAZSIZ ICECEK,LIMONATA,LIMONATALAR,13.10,2,26.20
TORKU PASTIRMA 120 GR *12*,TORKU,ET,ISLENMIS ET,PASTIRMA,PAKET,87.58,6,525.48
TORKU PEYNIR 200 GR SUZME *24*,TORKU,KAHVALTILIK,SUT-YOGURT-PEYNIR,PEYNIRLER,SUZME PEYNIRLER,18.13,2,36.26
TORKU PEYNIR 450 GR KREMPARE *12*,TORKU,KAHVALTILIK,SUT-YOGURT-PEYNIR,PEYNIRLER,KREM PEYNIRLER,53.31,8,426.48
TORKU PEYNIR 450 GR SUZME *12*,TORKU,KAHVALTILIK,SUT-YOGURT-PEYNIR,PEYNIRLER,SUZME PEYNIRLER,49.18,3,147.54
TORKU PEYNIR 500 GR LOR *12*,TORKU,KAHVALTILIK,SUT-YOGURT-PEYNIR,PEYNIRLER,LOR PEYNIRLER,37.86,3,113.58
TORKU PEYNIR KREM 450 GR *12*,TORKU,KAHVALTILIK,SUT-YOGURT-PEYNIR,PEYNIRLER,KREM PEYNIRLER,22.33,8,178.64
TORKU SALAM 250 GR FISTIKLI *16* ,TORKU,ET,ISLENMIS ET,SALAM ,DANA SALAM,57.06,2,114.12
TORKU SEKER 750 GR KUP SARGILI *16*,TORKU,CAY-KAHVE-SEKER,GUNLUK ICECEK,SEKER-TATLANDIRICI,KUP SEKERLER,29.89,4,119.56
TORKU SEKER MEV.450 GR KAK&PORT. *20*,TORKU,SEKERLEME,SAKIZ-SEKERLEME,SEKERLEMELER GELENEKSEL,GELENEKSEL SEKERLEME,17.65,2,35.30
TORKU SEKO 80 GR KOLA *48*,TORKU,SEKERLEME,SAKIZ-SEKERLEME,SEKERLEMELER,YUMUSAK SEKER,9.72,3,29.16
TORKU SEKO 80 GR VISNE *48*,TORKU,SEKERLEME,SAKIZ-SEKERLEME,SEKERLEMELER,YUMUSAK SEKER,4.96,16,74.88
TORKU SUT 1000 ML *12*,TORKU,KAHVALTILIK,SUT-YOGURT-PEYNIR,SUT,SADE,20.43,5,102.15
TORKU SUT 180 ML CILEK *27*,TORKU,KAHVALTILIK,SUT-YOGURT-PEYNIR,SUT,MEYVELI,4.53,2,9.06
TORKU SUT 180 ML KAKAOLU *27*,TORKU,KAHVALTILIK,SUT-YOGURT-PEYNIR,SUT,MEYVELI,8.95,10,80.20
TORKU SUT 180 ML MINIKI CIKOLATALI *27*,TORKU,KAHVALTILIK,SUT-YOGURT-PEYNIR,SUT,MEYVELI,7.41,4,29.64
TORKU SUT 180 ML MUZ *27*,TORKU,KAHVALTILIK,SUT-YOGURT-PEYNIR,SUT,MEYVELI,4.17,6,25.02
TORKU SUT 230 ML COCO TROPICO *10*,TORKU,KAHVALTILIK,SUT-YOGURT-PEYNIR,SUT,MEYVELI,17.37,5,86.85
TORKU SUT 230 ML MACCHIATO *10*,TORKU,KAHVALTILIK,SUT-YOGURT-PEYNIR,SUT,MEYVELI,14.25,4,57.00
TORKU TAHIN 600 GR CAM *12*,TORKU,KAHVALTILIK,GELENEKSEL,HELVA-TAHIN-PEKMEZ,TAHIN,85.81,5,429.05
TORKU YESIL SERBET 1 LT CAM *12*,TORKU,SOGUK ICECEKLER,GAZSIZ ICECEK,MEYVE SUYU,SERBET,16.62,1,16.62
TORKU YOGURT 1500 GR *4*,TORKU,KAHVALTILIK,SUT-YOGURT-PEYNIR,YOGURT,SADE,46.91,1,46.91
TORKU YOGURT 2000 GR TAM YAGLI*4*,TORKU,KAHVALTILIK,SUT-YOGURT-PEYNIR,YOGURT,SADE,50.89,2,101.78
TORUNOGLU BEZ TULUM 1000 GR,TORUNOGLU,KAHVALTILIK,SUT-YOGURT-PEYNIR,PEYNIRLER,TULUM PEYNIRLER,198.40,4,793.60
TORUNOGLU C.OTLU TULUM PEY. 500 GR *12*,TORUNOGLU,KAHVALTILIK,SUT-YOGURT-PEYNIR,PEYNIRLER,TULUM PEYNIRLER,79.80,10,797.50
TORUNOGLU KASAR 1000 GR BER SUT,TORUNOGLU,KAHVALTILIK,SUT-YOGURT-PEYNIR,PEYNIRLER,KASAR PEYNIRLER,116.84,7,817.88
TORUNOGLU KASAR 500 GR BER SUT,TORUNOGLU,KAHVALTILIK,SUT-YOGURT-PEYNIR,PEYNIRLER,KASAR PEYNIRLER,32.70,7,228.90
TORUNOGLU MISKET PEYNIR KG,TORUNOGLU,KAHVALTILIK,SUT-YOGURT-PEYNIR,PEYNIRLER,OZEL PEYNIRLER,299.77,1,299.77
TORUNOGLU PEYNIR 1.SINIF YAGLI KG,TORUNOGLU,KAHVALTILIK,SUT-YOGURT-PEYNIR,PEYNIRLER,BEYAZ PEYNIRLER,97.72,2,195.44
TORUNOGLU PEYNIR 1000 GR TENEKE,TORUNOGLU,KAHVALTILIK,SUT-YOGURT-PEYNIR,PEYNIRLER,BEYAZ PEYNIRLER,166.68,6,1000.08
TORUNOGLU PEYNIR 250 GR ORGU,TORUNOGLU,KAHVALTILIK,SUT-YOGURT-PEYNIR,PEYNIRLER,ORGU PEYNIRLER,75.29,8,427.96
TORUNOGLU PEYNIR NATUREL KG,TORUNOGLU,KAHVALTILIK,SUT-YOGURT-PEYNIR,PEYNIRLER,OZEL PEYNIRLER,166.99,5,834.95
TOYBOX BEYOGLU 27 GR SUT.CIKOLATA *50*,TOYBOX,SEKERLEME,CIKOLATA-GOFRET,CIKOLATA,CIKOLATA,15.42,5,77.10
"TOYBOX BIG SUPRIZ OYUNCAK 12,5 GR 12'LI",TOYBOX,SEKERLEME,CIKOLATA-GOFRET,CIKOLATA,CIKOLATA,61.13,9,476.17
TOYBOX CRAZY BARSUTLU CIKOLATA 50 GR *24*,TOYBOX,SEKERLEME,CIKOLATA-GOFRET,CIKOLATA,CIKOLATA,8.11,7,56.77
TOYBOX EVEREST CIK.GOFRET 26 GR,TOYBOX,SEKERLEME,CIKOLATA-GOFRET,GOFRET,WAFER,8.13,4,32.52
TOYBOX GLXY MISKET SAKIZ *144*,TOYBOX,SEKERLEME,SAKIZ-SEKERLEME,SAKIZ,SAKIZLAR,6.06,6,36.36
TOYBOX GLXY MISKET SAKIZ 28'LI *156*,TOYBOX,SEKERLEME,SAKIZ-SEKERLEME,SAKIZ,SAKIZLAR,8.75,1,8.75
TOYBOX JELLY 10 GR AYICIK KURE *540*,TOYBOX,SEKERLEME,SAKIZ-SEKERLEME,SEKERLEMELER,YUMUSAK SEKER,1.91,2,3.82
TOYBOX JELLY 80 GR BOGURTLEN *24*,TOYBOX,SEKERLEME,SAKIZ-SEKERLEME,SEKERLEMELER,YUMUSAK SEKER,5.61,2,11.22
TOYBOX JELLY 80 GR SOLUCAN *24*,TOYBOX,SEKERLEME,SAKIZ-SEKERLEME,SEKERLEMELER,YUMUSAK SEKER,10.00,8,80.00
TOYBOX METRE SAKIZ 35 GR *12*,TOYBOX,SEKERLEME,SAKIZ-SEKERLEME,SAKIZ,SAKIZLAR,7.70,4,30.80
TOYBOX OYUNCAKLI LOLIPOP *72*,TOYBOX,SEKERLEME,SAKIZ-SEKERLEME,SEKERLEMELER,YUMUSAK SEKER,16.13,3,48.39
TOYBOX OYUNCAKLI SAKIZ *480*,TOYBOX,SEKERLEME,SAKIZ-SEKERLEME,SAKIZ,SAKIZLAR,7.46,4,29.84
TOYBOX OYUNCAKLI YUMURTA 20 GR *288*,TOYBOX,SEKERLEME,SAKIZ-SEKERLEME,SAKIZ,SAKIZLAR,22.93,1,22.93
TOYBOX OYUNCAKLI YUMURTA 3'LU *36*,TOYBOX,SEKERLEME,CIKOLATA-GOFRET,CIKOLATA,CIKOLATA,219.63,1,219.63
TOYBOX SOUR BELT 80 GR K.MEY.SEKER *36*,TOYBOX,SEKERLEME,SAKIZ-SEKERLEME,SEKERLEMELER,YUMUSAK SEKER,11.77,7,82.39
TOYBOX SOUR ROPE C. K.MEY.SEKER 80 GR,TOYBOX,SEKERLEME,SAKIZ-SEKERLEME,SEKERLEMELER,YUMUSAK SEKER,10.41,14,142.54
TROPICANA LIMONATA 1 LT PASTANE *12*,TROPICANA,SOGUK ICECEKLER,GAZSIZ ICECEK,LIMONATA,LIMONATALAR,24.76,6,148.56
TROPICANA M.SUYU 1 LT VISNE *12*,TROPICANA,SOGUK ICECEKLER,GAZSIZ ICECEK,MEYVE SUYU,VISNE,22.38,8,179.04
TROPICANA M.SUYU 1 LT VISNE PASTANE *12*,TROPICANA,SOGUK ICECEKLER,GAZSIZ ICECEK,MEYVE SUYU,VISNE,28.91,8,231.28
TROPPER FUTBOL TOPU NO 5 ALTIS,OYUNCAK,OYUNCAK,ZEKA GELISTIRICI,OYUNCAKLAR,BEBE OYUNCAK,630.47,6,3782.82
TRUVADAN DONUS,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,27.10,137,4815.97
TUHAFLIKLAR OKULU ,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,84.55,165,4841.05
TUHAFLIKLAR PRENSI,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,55.37,222,10586.33
TUKAS GARNITUR 560 GR  *12*,TUKAS,GIDA,HAZIR YEMEK-KONSERVE-SALCA,KONSERVE,GARNITURLER,14.11,4,56.44
TUKAS KETCAP 700 GR *12*,TUKAS,GIDA,HAZIR YEMEK-KONSERVE-SALCA,KETCAP-MAYONEZ,KETCAPLAR,21.50,6,129.00
TUKAS KETCAP 750 GR PREMIUM ACI 12*,TUKAS,GIDA,HAZIR YEMEK-KONSERVE-SALCA,KETCAP-MAYONEZ,KETCAPLAR,15.05,1,15.05
TUKAS KETCAP PLS.490 GR NORMAL*12*,TUKAS,GIDA,HAZIR YEMEK-KONSERVE-SALCA,KETCAP-MAYONEZ,KETCAPLAR,16.07,3,32.85
TUKAS MAYONEZ 635 GR PREMIUM *12*,TUKAS,GIDA,HAZIR YEMEK-KONSERVE-SALCA,KETCAP-MAYONEZ,MAYONEZLER,31.15,7,218.05
TUKAS SALCA  4350 KG *6*,TUKAS,GIDA,HAZIR YEMEK-KONSERVE-SALCA,SALCA,DOMATES,93.55,3,280.65
TURBO TASITLAR PUZZLE ,OYUNCAK,OYUNCAK,ZEKA GELISTIRICI,OYUNCAKLAR,BEBE OYUNCAK,21.22,3,63.66
TURK MITOLOJISI,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,8.12,158,6408.41
TURK SAVAS SANATI,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,72.69,204,7968.70
TURKCE 7 FONK.MELEK LEPTOP,OYUNCAK,OYUNCAK,ZEKA GELISTIRICI,OYUNCAKLAR,BEBE OYUNCAK,5.98,6,35.88
TURKCE DEY. VE ATASOZ.SOZLUGU-PLAS.K./K,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,17.70,160,4558.67
TURKCE DIREKSIYON,OYUNCAK,OYUNCAK,ZEKA GELISTIRICI,OYUNCAKLAR,BEBE OYUNCAK,31.14,4,124.56
TURKCE DUALAR / CEP,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,16.52,155,1829.46
TURKCE DUALAR / YEDIVEREN,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,42.12,194,3727.36
TURKCE IMLA KILAV.-PLASTIK K. / KARATAY,KITAPLAR,EV,KITAP-DERGI-KIRTASIYE,KITAP,KITAPLAR,5.55,166,5049.67
